0	0
0.0003	0
0.0006	0
0.0009	0
0.0012	0
0.0015	327
0.0018	2912
0.0021	1170
0.0024	1138
0.0027	1200
0.003	1283
0.0033	1375
0.0036	1467
0.0039	1646
0.0042	1676
0.0045	1715
0.0048	1939
0.0051	2029
0.0054	2071
0.0057	2234
0.006	2393
0.0063	2487
0.0066	2547
0.0069	2649
0.0072	3154
0.0075	2930
0.0078	2980
0.0081	3908
0.0084	10391
0.0087	3553
0.009	3694
0.0093	4457
0.0096	13061
0.0099	6229
0.0102	1788
0.0105	1833
0.0108	1992
0.0111	2844
0.0114	1837
0.0117	1724
0.012	1565
0.0123	1540
0.0126	1676
0.0129	1560
0.0132	1578
0.0135	1704
0.0138	1675
0.0141	1739
0.0144	1752
0.0147	1816
0.015	1858
0.0153	1919
0.0156	1958
0.0159	1970
0.0162	2129
0.0165	2079
0.0168	2124
0.0171	2215
0.0174	2308
0.0177	2238
0.018	2249
0.0183	2305
0.0186	2433
0.0189	2540
0.0192	2543
0.0195	2619
0.0198	2665
0.0201	2794
0.0204	2723
0.0207	2863
0.021	2749
0.0213	2987
0.0216	2953
0.0219	3072
0.0222	3082
0.0225	3123
0.0228	3279
0.0231	3299
0.0234	3220
0.0237	3383
0.024	3393
0.0243	3442
0.0246	3435
0.0249	3575
0.0252	3499
0.0255	3762
0.0258	3819
0.0261	3845
0.0264	3876
0.0267	3860
0.027	3939
0.0273	4150
0.0276	4193
0.0279	4226
0.0282	4368
0.0285	4388
0.0288	4430
0.0291	4514
0.0294	4558
0.0297	4672
0.03	4651
0.0303	4681
0.0306	4733
0.0309	4863
0.0312	4828
0.0315	5031
0.0318	5001
0.0321	5124
0.0324	5021
0.0327	5243
0.033	5238
0.0333	5230
0.0336	5481
0.0339	5432
0.0342	5624
0.0345	5533
0.0348	5637
0.0351	5782
0.0354	5710
0.0357	5968
0.036	5811
0.0363	5908
0.0366	5965
0.0369	5871
0.0372	6075
0.0375	6168
0.0378	6253
0.0381	6355
0.0384	6392
0.0387	6507
0.039	6556
0.0393	6548
0.0396	6639
0.0399	6698
0.0402	6900
0.0405	6911
0.0408	7024
0.0411	7037
0.0414	7122
0.0417	7083
0.042	7158
0.0423	7284
0.0426	7181
0.0429	7249
0.0432	7426
0.0435	7417
0.0438	7616
0.0441	7470
0.0444	7507
0.0447	7736
0.045	7635
0.0453	7821
0.0456	7882
0.0459	7913
0.0462	8000
0.0465	8017
0.0468	7885
0.0471	8090
0.0474	8451
0.0477	8401
0.048	8524
0.0483	8529
0.0486	8584
0.0489	8701
0.0492	8651
0.0495	8579
0.0498	8810
0.0501	8836
0.0504	8933
0.0507	8956
0.051	8906
0.0513	8908
0.0516	8943
0.0519	9068
0.0522	9131
0.0525	9337
0.0528	9197
0.0531	9556
0.0534	9318
0.0537	9556
0.054	9600
0.0543	9411
0.0546	9473
0.0549	9655
0.0552	9633
0.0555	9561
0.0558	9823
0.0561	9898
0.0564	10026
0.0567	229253
0.057	9849
0.0573	9790
0.0576	10067
0.0579	409411
0.0582	9672
0.0585	9733
0.0588	9863
0.0591	9584
0.0594	9927
0.0597	9830
0.06	9743
0.0603	9827
0.0606	9740
0.0609	9844
0.0612	10063
0.0615	9865
0.0618	9976
0.0621	10087
0.0624	9982
0.0627	9882
0.063	10026
0.0633	10086
0.0636	10032
0.0639	10029
0.0642	10070
0.0645	10076
0.0648	10147
0.0651	10063
0.0654	164326
0.0657	10059
0.066	12507
0.0663	10042
0.0666	10182
0.0669	10057
0.0672	46484
0.0675	17317
0.0678	2908
0.0681	2969
0.0684	2965
0.0687	3010
0.069	3055
0.0693	2989
0.0696	3095
0.0699	3092
0.0702	3114
0.0705	3126
0.0708	3192
0.0711	3154
0.0714	3126
0.0717	3220
0.072	3143
0.0723	3235
0.0726	3143
0.0729	3164
0.0732	3090
0.0735	3263
0.0738	3287
0.0741	3283
0.0744	3255
0.0747	3300
0.075	3315
0.0753	3299
0.0756	3195
0.0759	3390
0.0762	3243
0.0765	3237
0.0768	3302
0.0771	3400
0.0774	3363
0.0777	3513
0.078	3406
0.0783	3418
0.0786	3519
0.0789	3478
0.0792	3381
0.0795	3385
0.0798	3564
0.0801	3482
0.0804	3476
0.0807	3521
0.081	3406
0.0813	3529
0.0816	3510
0.0819	3500
0.0822	3620
0.0825	3520
0.0828	3638
0.0831	3613
0.0834	3559
0.0837	3549
0.084	3565
0.0843	3648
0.0846	3672
0.0849	3753
0.0852	3616
0.0855	3641
0.0858	3756
0.0861	3838
0.0864	3808
0.0867	3719
0.087	3763
0.0873	3744
0.0876	3756
0.0879	3843
0.0882	3739
0.0885	3734
0.0888	3924
0.0891	3877
0.0894	3770
0.0897	3813
0.09	3716
0.0903	3861
0.0906	3883
0.0909	4015
0.0912	3747
0.0915	3987
0.0918	3815
0.0921	3906
0.0924	3894
0.0927	3936
0.093	3848
0.0933	3843
0.0936	3906
0.0939	4044
0.0942	3950
0.0945	3979
0.0948	3805
0.0951	4051
0.0954	3995
0.0957	4039
0.096	4023
0.0963	4126
0.0966	4034
0.0969	4003
0.0972	4043
0.0975	4073
0.0978	3945
0.0981	4052
0.0984	4105
0.0987	4109
0.099	4044
0.0993	4117
0.0996	4076
0.0999	4019
0.1002	4128
0.1005	4121
0.1008	4195
0.1011	4137
0.1014	4132
0.1017	4118
0.102	4211
0.1023	4201
0.1026	4199
0.1029	4155
0.1032	4100
0.1035	4140
0.1038	4151
0.1041	4176
0.1044	4215
0.1047	4220
0.105	4139
0.1053	4185
0.1056	4185
0.1059	4223
0.1062	4337
0.1065	4331
0.1068	4214
0.1071	4176
0.1074	4313
0.1077	4152
0.108	4205
0.1083	4350
0.1086	4271
0.1089	4186
0.1092	4217
0.1095	4255
0.1098	4282
0.1101	4329
0.1104	4283
0.1107	4101
0.111	4316
0.1113	4436
0.1116	4324
0.1119	4284
0.1122	4307
0.1125	4346
0.1128	4234
0.1131	4277
0.1134	4364
0.1137	4366
0.114	4354
0.1143	4305
0.1146	4261
0.1149	4394
0.1152	4276
0.1155	4263
0.1158	4289
0.1161	4219
0.1164	4278
0.1167	4301
0.117	4432
0.1173	4303
0.1176	4330
0.1179	4185
0.1182	4299
0.1185	4210
0.1188	4285
0.1191	4320
0.1194	4370
0.1197	4326
0.12	4296
0.1203	4409
0.1206	4317
0.1209	4306
0.1212	4223
0.1215	4338
0.1218	4278
0.1221	4411
0.1224	4267
0.1227	4386
0.123	4191
0.1233	4340
0.1236	4297
0.1239	4273
0.1242	4368
0.1245	4372
0.1248	4316
0.1251	4378
0.1254	4339
0.1257	4281
0.126	4294
0.1263	4377
0.1266	4209
0.1269	4182
0.1272	4315
0.1275	4313
0.1278	4291
0.1281	4279
0.1284	4295
0.1287	4250
0.129	4355
0.1293	4401
0.1296	4342
0.1299	4225
0.1302	4240
0.1305	4321
0.1308	4473
0.1311	4295
0.1314	4250
0.1317	4332
0.132	4211
0.1323	4368
0.1326	4350
0.1329	4377
0.1332	4238
0.1335	4407
0.1338	4344
0.1341	4206
0.1344	4371
0.1347	4350
0.135	4288
0.1353	4343
0.1356	4281
0.1359	4243
0.1362	4331
0.1365	4299
0.1368	4270
0.1371	4263
0.1374	4218
0.1377	4212
0.138	4308
0.1383	4237
0.1386	4238
