0	0
0.0003	0
0.0006	0
0.0009	0
0.0012	0
0.0015	326
0.0018	2914
0.0021	1079
0.0024	1140
0.0027	1147
0.003	1270
0.0033	1312
0.0036	1447
0.0039	1630
0.0042	1661
0.0045	1829
0.0048	1832
0.0051	2012
0.0054	2124
0.0057	2200
0.006	2315
0.0063	2496
0.0066	2568
0.0069	2589
0.0072	3034
0.0075	2805
0.0078	2974
0.0081	3928
0.0084	10259
0.0087	3541
0.009	3534
0.0093	4283
0.0096	13016
0.0099	6187
0.0102	1790
0.0105	1858
0.0108	1964
0.0111	2744
0.0114	1911
0.0117	1623
0.012	1499
0.0123	1489
0.0126	1582
0.0129	1571
0.0132	1609
0.0135	1652
0.0138	1699
0.0141	1740
0.0144	1753
0.0147	1729
0.015	1839
0.0153	1782
0.0156	1948
0.0159	1973
0.0162	2046
0.0165	2030
0.0168	2058
0.0171	2120
0.0174	2129
0.0177	2253
0.018	2361
0.0183	2334
0.0186	2464
0.0189	2397
0.0192	2444
0.0195	2560
0.0198	2597
0.0201	2664
0.0204	2734
0.0207	2763
0.021	2845
0.0213	2934
0.0216	2998
0.0219	2979
0.0222	3047
0.0225	3115
0.0228	3140
0.0231	3235
0.0234	3396
0.0237	3274
0.024	3330
0.0243	3434
0.0246	3443
0.0249	3578
0.0252	3725
0.0255	3574
0.0258	3743
0.0261	3750
0.0264	3923
0.0267	3944
0.027	3914
0.0273	4066
0.0276	4173
0.0279	4108
0.0282	4315
0.0285	4182
0.0288	4341
0.0291	4375
0.0294	4428
0.0297	4607
0.03	4541
0.0303	4692
0.0306	4767
0.0309	4730
0.0312	4778
0.0315	4832
0.0318	4910
0.0321	5115
0.0324	4995
0.0327	5049
0.033	5232
0.0333	5280
0.0336	5258
0.0339	5429
0.0342	5496
0.0345	5630
0.0348	5653
0.0351	5594
0.0354	5695
0.0357	5700
0.036	5823
0.0363	5940
0.0366	5779
0.0369	5965
0.0372	5975
0.0375	6003
0.0378	6126
0.0381	6386
0.0384	6187
0.0387	6247
0.039	6514
0.0393	6489
0.0396	6375
0.0399	6770
0.0402	6772
0.0405	6806
0.0408	6872
0.0411	6786
0.0414	6847
0.0417	6945
0.042	7127
0.0423	7047
0.0426	7231
0.0429	7126
0.0432	7280
0.0435	7192
0.0438	7323
0.0441	7389
0.0444	7508
0.0447	7526
0.045	7540
0.0453	7692
0.0456	7640
0.0459	7660
0.0462	7784
0.0465	7939
0.0468	7996
0.0471	7931
0.0474	8313
0.0477	8381
0.048	8283
0.0483	8426
0.0486	8263
0.0489	8334
0.0492	8563
0.0495	8711
0.0498	8604
0.0501	8735
0.0504	8882
0.0507	8604
0.051	8625
0.0513	8951
0.0516	8860
0.0519	8866
0.0522	9122
0.0525	9089
0.0528	9335
0.0531	9271
0.0534	9212
0.0537	9463
0.054	9401
0.0543	9742
0.0546	9562
0.0549	9550
0.0552	9510
0.0555	9639
0.0558	9740
0.0561	9724
0.0564	9733
0.0567	225275
0.057	9680
0.0573	9754
0.0576	9821
0.0579	401832
0.0582	9575
0.0585	9555
0.0588	9602
0.0591	9829
0.0594	9604
0.0597	9564
0.06	9673
0.0603	9858
0.0606	9685
0.0609	9788
0.0612	9767
0.0615	9845
0.0618	10003
0.0621	9812
0.0624	9802
0.0627	10044
0.063	9934
0.0633	9768
0.0636	9814
0.0639	9821
0.0642	9965
0.0645	10008
0.0648	10075
0.0651	9911
0.0654	162006
0.0657	9883
0.066	12275
0.0663	9981
0.0666	9840
0.0669	9818
0.0672	45883
0.0675	17157
0.0678	2978
0.0681	2946
0.0684	2934
0.0687	2938
0.069	3049
0.0693	3076
0.0696	3058
0.0699	2929
0.0702	3041
0.0705	3072
0.0708	3048
0.0711	3032
0.0714	3097
0.0717	3080
0.072	3194
0.0723	3172
0.0726	3101
0.0729	3182
0.0732	3107
0.0735	3162
0.0738	3203
0.0741	3241
0.0744	3222
0.0747	3282
0.075	3309
0.0753	3194
0.0756	3316
0.0759	3266
0.0762	3158
0.0765	3310
0.0768	3363
0.0771	3256
0.0774	3321
0.0777	3404
0.078	3354
0.0783	3399
0.0786	3358
0.0789	3324
0.0792	3406
0.0795	3466
0.0798	3493
0.0801	3345
0.0804	3443
0.0807	3475
0.081	3372
0.0813	3515
0.0816	3458
0.0819	3556
0.0822	3618
0.0825	3492
0.0828	3477
0.0831	3555
0.0834	3540
0.0837	3606
0.084	3676
0.0843	3603
0.0846	3670
0.0849	3631
0.0852	3645
0.0855	3732
0.0858	3649
0.0861	3614
0.0864	3600
0.0867	3626
0.087	3697
0.0873	3742
0.0876	3644
0.0879	3642
0.0882	3722
0.0885	3648
0.0888	3663
0.0891	3724
0.0894	3816
0.0897	3770
0.09	3784
0.0903	3787
0.0906	3807
0.0909	3692
0.0912	3800
0.0915	3788
0.0918	3822
0.0921	3970
0.0924	3876
0.0927	3922
0.093	3933
0.0933	3889
0.0936	3892
0.0939	3976
0.0942	3954
0.0945	4014
0.0948	3951
0.0951	4004
0.0954	3949
0.0957	3890
0.096	4105
0.0963	3922
0.0966	4001
0.0969	3963
0.0972	3868
0.0975	4017
0.0978	3977
0.0981	4117
0.0984	3999
0.0987	3996
0.099	4000
0.0993	4001
0.0996	3977
0.0999	4006
0.1002	4033
0.1005	4037
0.1008	4046
0.1011	4024
0.1014	4064
0.1017	4188
0.102	4091
0.1023	4148
0.1026	4123
0.1029	3994
0.1032	4005
0.1035	4182
0.1038	4060
0.1041	4196
0.1044	4078
0.1047	4176
0.105	4140
0.1053	4138
0.1056	4127
0.1059	3994
0.1062	4196
0.1065	4258
0.1068	4116
0.1071	4202
0.1074	4165
0.1077	4101
0.108	4235
0.1083	4184
0.1086	4135
0.1089	4093
0.1092	4165
0.1095	4348
0.1098	4236
0.1101	4124
0.1104	4273
0.1107	4202
0.111	4232
0.1113	4281
0.1116	4163
0.1119	4139
0.1122	4288
0.1125	4117
0.1128	4364
0.1131	4229
0.1134	4181
0.1137	4210
0.114	4345
0.1143	4279
0.1146	4333
0.1149	4258
0.1152	4319
0.1155	4162
0.1158	4315
0.1161	4145
0.1164	4240
0.1167	4267
0.117	4246
0.1173	4292
0.1176	4217
0.1179	4215
0.1182	4345
0.1185	4183
0.1188	4289
0.1191	4216
0.1194	4218
0.1197	4371
0.12	4225
0.1203	4297
0.1206	4188
0.1209	4318
0.1212	4207
0.1215	4224
0.1218	4259
0.1221	4219
0.1224	4338
0.1227	4268
0.123	4171
0.1233	4276
0.1236	4189
0.1239	4325
0.1242	4282
0.1245	4200
0.1248	4212
0.1251	4348
0.1254	4213
0.1257	4241
0.126	4212
0.1263	4369
0.1266	4219
0.1269	4365
0.1272	4273
0.1275	4286
0.1278	4336
0.1281	4339
0.1284	4291
0.1287	4268
0.129	4254
0.1293	4217
0.1296	4322
0.1299	4325
0.1302	4216
0.1305	4286
0.1308	4208
0.1311	4062
0.1314	4308
0.1317	4137
0.132	4257
0.1323	4128
0.1326	4319
0.1329	4275
0.1332	4255
0.1335	4310
0.1338	4251
0.1341	4199
0.1344	4203
0.1347	4263
0.135	4155
0.1353	4257
0.1356	4183
0.1359	4285
0.1362	4225
0.1365	4286
0.1368	4245
0.1371	4247
0.1374	4253
0.1377	4242
0.138	4168
0.1383	4272
0.1386	4127
